"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene_name"
"ENSG00000108785.7",31.3129309694929,-0.118591275206272,0.106582070571121,-1.11267565520917,0.265847754825995,0.457456548553951,"HSD17B1P1"
"ENSG00000108786.11",45.1170019674929,0.0778851128491171,0.171199629689538,0.454937390871452,0.649154282011205,0.789992612406238,"HSD17B1"
"ENSG00000108788.12",2635.09386670233,0.125938745469843,0.066129205785341,1.90443456826999,0.0568536107215705,0.169410835205697,"MLX"
"ENSG00000108797.12",431.572821286471,-0.127952007744808,0.0877699023421761,-1.45781189599573,0.144892398401456,0.310338562788193,"CNTNAP1"
"ENSG00000108798.9",701.2937408566,0.00606801135052187,0.102529205174005,0.0591832477412042,0.952806152617833,0.975232947999207,"ABI3"
"ENSG00000108799.13",1584.15213954815,-0.208484601080854,0.0582793500564671,-3.57733229486693,0.000347118784150107,0.00531583517971918,"EZH1"
"ENSG00000108813.11",137.615865591643,-0.0069744294540056,0.144979260510289,-0.0481063941798119,0.961631450289007,0.98066928535803,"DLX4"
"ENSG00000108819.11",3351.51830492876,0.082084517012875,0.0683221755688608,1.20143300955256,0.229583277933041,0.415794823218584,"PPP1R9B"
"ENSG00000108821.14",138781.743148639,0.226327892748965,0.17567909858768,1.28830290323926,0.197640542907103,0.37786718074101,"COL1A1"
"ENSG00000108823.16",237.07432613994,-0.0529569095355288,0.166855892601187,-0.31738111678264,0.75095443375449,0.858834322523728,"SGCA"
"ENSG00000108826.16",1688.60413133747,0.139736135516894,0.0703195710118902,1.98715853219961,0.0469048315633293,0.149449952841221,"MRPL27"
"ENSG00000108828.16",9596.70730914606,0.231989412862222,0.0871638442418612,2.66153259852216,0.00777858084254293,0.0452116431548152,"VAT1"
"ENSG00000108829.10",7359.91865100077,0.233776376692959,0.0709504680427242,3.29492367199305,0.000984484163905988,0.0108964199697214,"LRRC59"
"ENSG00000108830.10",210.725830170679,-0.0290398570247415,0.160558544610436,-0.180867714609653,0.856471410874273,0.923048169460523,"RND2"
"ENSG00000108839.12",72.0708974693299,-0.277861762773785,0.105359420875014,-2.63727496284748,0.00835750573175764,0.0475472382651072,"ALOX12"
"ENSG00000108840.15",2840.60387649406,-0.0522105794235653,0.0706561819002731,-0.73893858993481,0.459944288082558,0.642428477224896,"HDAC5"
"ENSG00000108846.16",9799.71214452882,-0.0612637826391784,0.144153482278476,-0.424989959804294,0.670843993895364,0.805917061331336,"ABCC3"
"ENSG00000108848.16",4941.4922465958,-0.228657706415624,0.0655689204318048,-3.48728795456439,0.000487945684045187,0.00664968303680574,"LUC7L3"
"ENSG00000108852.15",170.878552461585,-0.217118230760205,0.153819522440898,-1.41151283864912,0.158093452703581,0.328183396985929,"MPP2"
"ENSG00000108854.16",3123.88382005717,0.0901705941010886,0.0842381086384012,1.07042519779442,0.284427962272398,0.477002828326363,"SMURF2"
"ENSG00000108861.9",4494.42450693703,-0.00766878143868056,0.0571882484201457,-0.134097155456488,0.893325748945854,0.943725024897805,"DUSP3"
"ENSG00000108878.5",4.67296768645172,0.239275115355295,0.253336895733496,0.94449375272604,0.344917392791485,0.538314961476041,"CACNG1"
"ENSG00000108883.13",5230.34023349992,0.0715150993505634,0.0567827846852421,1.2594503729781,0.207867704634284,0.389691958465522,"EFTUD2"
"ENSG00000108924.14",1080.09641852712,-0.238823030358223,0.193994893538153,-1.23107895265941,0.218293336607064,0.402238214282652,"HLF"
"ENSG00000108932.12",204.26413140491,-0.195685068745996,0.128151502917463,-1.52698223814066,0.12676542815236,0.285181525743395,"SLC16A6"
"ENSG00000108946.15",13877.2794503991,-0.0517029104536709,0.0522009212780628,-0.990459731127368,0.321949462454774,0.51580502095911,"PRKAR1A"
"ENSG00000108947.5",250.491089942201,0.0121695776826802,0.161308135355118,0.0754430497624256,0.939862208026441,0.968426619164504,"EFNB3"
"ENSG00000108950.12",2572.17238898037,-0.207968538463134,0.127707323943044,-1.62847777278526,0.103423618526334,0.249836603141943,"FAM20A"
"ENSG00000108953.17",19051.9461500714,0.102642365667736,0.0709159732413111,1.44738006088511,0.147790507070662,0.31404067857439,"YWHAE"
"ENSG00000108958.4",28.6805531522365,0.119372281773619,0.0930317743465345,1.2831345270162,0.199444949227691,0.380130564153739,"AC130689.1"
"ENSG00000108960.9",1457.27825078368,0.291289963821259,0.102587683852033,2.83942431375486,0.00451950151735315,0.0312515782612515,"MMD"
"ENSG00000108961.14",31.9441038468163,-0.054128400356054,0.0902622425445394,-0.59967932138784,0.548719972064434,0.71501111663175,"RANGRF"
"ENSG00000108963.19",505.294214105971,-0.0453762298077,0.057651446703159,-0.78707877083011,0.431235755880501,0.617351738068864,"DPH1"
"ENSG00000108984.15",657.815815494695,-0.19693433277851,0.145175456667863,-1.35652635299823,0.174931756385566,0.35030684326864,"MAP2K6"
"ENSG00000109016.17",1161.28407776076,0.124322187410324,0.0756268590963793,1.64388933899644,0.100199062706854,0.244623259859156,"DHRS7B"
"ENSG00000109046.15",12683.9269227598,-0.372431420083821,0.109067137089432,-3.41469878115934,0.000638525824351965,0.00797375259436696,"WSB1"
"ENSG00000109061.10",9.59873584432557,-0.338950306126943,0.236639070061547,-1.4323514119574,0.152043276433763,0.320033938313793,"MYH1"
"ENSG00000109062.12",2801.98238722981,0.248328581100455,0.107966568087962,2.30005070549374,0.0214453475379861,0.0889583797137017,"SLC9A3R1"
"ENSG00000109063.15",89.7952999665802,-0.282286370160935,0.122740984636454,-2.29985420922798,0.0214564810696862,0.0889823896677954,"MYH3"
"ENSG00000109065.12",1633.40931023713,0.0489842079239432,0.0752053165554047,0.65133969468576,0.51482722983549,0.689023273955337,"NAT9"
"ENSG00000109066.14",1438.33901428656,0.139054400965879,0.066683876578673,2.08527770280158,0.0370441001772682,0.127873851148317,"TMEM104"
"ENSG00000109072.14",55.3587309232848,0.663719051101798,0.185900116417931,3.57029927625038,0.000356573603144799,0.00541703277640076,"VTN"
"ENSG00000109079.10",3278.57708322544,0.105438553290074,0.0590194464896625,1.78650528870247,0.0740174816810597,0.201364097369578,"TNFAIP1"
"ENSG00000109083.14",807.869374973731,0.00987823660173767,0.0663251985667934,0.148936404491721,0.881603814931119,0.936886410529194,"IFT20"
"ENSG00000109084.14",2138.65924005904,0.0690068636565634,0.104339319502066,0.661369692517467,0.50837525728825,0.683822456678893,"TMEM97"
"ENSG00000109089.7",1636.42464260986,0.357811306428408,0.103934004556542,3.44267795660422,0.000575984767021994,0.00741254768011722,"CDR2L"
"ENSG00000109099.16",3565.0131735192,-0.00902040366170511,0.101806709325895,-0.0886032337302032,0.929397238050672,0.962828585319757,"PMP22"
"ENSG00000109101.8",27.9973214876206,-0.14175530773267,0.203934297412663,-0.695102832290281,0.4869908599316,0.66573035160919,"FOXN1"
"ENSG00000109103.12",1225.00909861823,0.0324864552165566,0.0626705340222145,0.518368890953463,0.604200915434751,0.757423792362721,"UNC119"
"ENSG00000109107.14",911.984741466127,0.145029028258141,0.12891240232363,1.12501997980032,0.260580567862619,0.451755303366495,"ALDOC"
"ENSG00000109111.15",6584.81002758537,-0.00168379836854479,0.0567899704147534,-0.0296495729130958,0.976346529205562,0.988124046794123,"SUPT6H"
"ENSG00000109113.20",4397.09470661154,0.107128105635496,0.0840750739637104,1.27419579412723,0.202594035407272,0.38345441846585,"RAB34"
"ENSG00000109118.14",2826.40054028164,-0.0636103050864333,0.0580062436022335,-1.09661134967864,0.27281132392532,0.465064383381755,"PHF12"
"ENSG00000109132.7",3.1664521585984,-0.226173498539516,0.594358154904224,-0.380534020898497,0.703549047532635,0.827475604265124,"PHOX2B"
"ENSG00000109133.13",4288.1849889959,0.196592625999794,0.0649055968944904,3.02890097936196,0.00245445116953247,0.0206512628428268,"TMEM33"
"ENSG00000109158.11",1.6039662241639,-0.762153752364919,0.405280280812622,-1.88055967301625,0.0600318418103148,0.175797353275645,"GABRA4"
"ENSG00000109163.7",11.3781525363763,-0.587900017403825,0.18021311455606,-3.26224880387904,0.0011053208485951,0.0117946945552169,"GNRHR"
"ENSG00000109171.15",2916.65042606758,0.0788954756560302,0.0476499071373946,1.65573199184925,0.0977761055584264,0.24098118688767,"SLAIN2"
"ENSG00000109180.15",5756.16540437414,0.142740192256575,0.0544317383252433,2.62237063611062,0.00873204110741356,0.049008065507269,"OCIAD1"
"ENSG00000109181.12",1.47661242482031,-0.774437481217755,0.505948422289353,-1.53066488025306,0.125852237750338,0.283721462041036,"UGT2B10"
"ENSG00000109182.12",42.0582953782025,-0.786417225974358,0.324348704428977,-2.42460418443435,0.0153250853474305,0.0713691518355018,"CWH43"
"ENSG00000109184.15",1546.56681064401,0.012978190808363,0.0652469408265425,0.198908801607499,0.842334084401307,0.914224243585092,"DCUN1D4"
"ENSG00000109189.13",796.931214947038,-0.0177648789053503,0.0638914431509586,-0.278047857885705,0.780975621331229,0.878549797594575,"USP46"
"ENSG00000109193.12",11.5154991707873,-0.101281509679443,0.229692760852988,-0.440943411987928,0.659253964440453,0.797201156404039,"SULT1E1"
"ENSG00000109205.16",29.1483571563391,-0.254532876953317,0.303616722431778,-0.838336159203188,0.401841933252289,0.591775214053455,"ODAM"
"ENSG00000109220.11",621.509815909095,0.156224450139959,0.0641884511437418,2.43384047061853,0.0149395778405584,0.0701824982426573,"CHIC2"
"ENSG00000109255.11",251.001685465356,0.0330866285624387,0.24149864118077,0.137005444008574,0.891026491995404,0.942163024773009,"NMU"
"ENSG00000109265.14",227.56889762876,0.12133779783329,0.1419254856056,0.854940163252131,0.392584274518934,0.583261557925783,"CRACD"
"ENSG00000109270.13",1913.25033414343,0.0388446489979424,0.0574274539726151,0.676412522422914,0.49877876888862,0.675501019102991,"LAMTOR3"
"ENSG00000109272.4",7.95763873005244,-0.993647209299337,0.280489496800453,-3.54254694251971,0.000396282884850831,0.00578289711520947,"PF4V1"
"ENSG00000109320.13",3326.8057530859,0.102756877927435,0.0624747437086114,1.64477470138499,0.100016281134459,0.244374141186669,"NFKB1"
"ENSG00000109321.11",3039.03263195138,-0.0581606193118095,0.222402804827291,-0.261510277970526,0.793699024544427,0.886107830862734,"AREG"
"ENSG00000109323.11",2433.79052599935,0.0264137881281711,0.0656447079919386,0.402374980956802,0.687408079915417,0.817060949825918,"MANBA"
"ENSG00000109332.20",11643.1117654169,0.0834486318971525,0.0511303140592553,1.63207743649772,0.10266317434234,0.248676199844685,"UBE2D3"
"ENSG00000109339.24",505.227579140726,-0.0899692907325011,0.169884905178965,-0.529589669180574,0.596396458619869,0.751659119353092,"MAPK10"
"ENSG00000109381.20",1555.10005292088,-0.0686543012269003,0.0476713421377883,-1.44015876516468,0.1498224863737,0.316902162569225,"ELF2"
"ENSG00000109390.13",1546.37051976069,0.132179776131387,0.0655402735873079,2.016771809097,0.0437193321534975,0.142840797388262,"NDUFC1"
"ENSG00000109436.8",2301.96724996027,-0.0595049758551377,0.0742521815078232,-0.801390270922454,0.422905745720473,0.61054598639572,"TBC1D9"
"ENSG00000109445.11",1524.411764331,-0.0832404756952938,0.067794327152332,-1.22783836335236,0.219507651171954,0.403782984168621,"ZNF330"
"ENSG00000109452.12",1511.06384698089,0.276344995986492,0.130342888008164,2.12013866049357,0.0339943534674472,0.120252945746737,"INPP4B"
"ENSG00000109458.8",1297.06671797667,-0.0698853232852239,0.098686605980238,-0.708154086272036,0.478849575043646,0.658719895129663,"GAB1"
"ENSG00000109466.14",1434.12671630021,0.100296996847589,0.0668082308347286,1.50126706836026,0.133286499036188,0.294256707376343,"KLHL2"
"ENSG00000109471.5",3.93832327489736,-0.394950120507262,0.182505811254705,-2.16404134088679,0.0304611767514503,0.111813005246531,"IL2"
"ENSG00000109472.14",7112.67052616366,-0.0579172108138954,0.175878452269028,-0.329302481723593,0.741927068492009,0.852875419214987,"CPE"
"ENSG00000109475.16",16727.3050144788,0.124666642939128,0.0831509206640042,1.49928157071021,0.133800601300206,0.295020908966405,"RPL34"
"ENSG00000109501.14",2825.22989154521,-0.00238907843703451,0.117659905110585,-0.0203049495475037,0.983800107434067,0.992148425650514,"WFS1"
"ENSG00000109511.12",74.8670218190441,1.99472387419095,0.307566760650351,6.48549885551059,8.84386712564395e-11,6.40084496117531e-08,"ANXA10"
"ENSG00000109519.13",1612.68390865252,0.271434864321864,0.0597713996308598,4.54121646804675,5.59305675953552e-06,0.000260069327786615,"GRPEL1"
"ENSG00000109534.17",825.41091323267,0.186512061803744,0.0621850211478429,2.99930848878087,0.00270593177073339,0.0220270610854772,"GAR1"
"ENSG00000109536.12",880.301366720019,0.0976704018213246,0.062409019366202,1.56500459089442,0.117581832861423,0.271248057196187,"FRG1"
"ENSG00000109572.14",3637.28210791842,0.193733267268292,0.0628444731949885,3.08274152712193,0.00205103215484059,0.0181754095105424,"CLCN3"
"ENSG00000109576.14",259.024639215067,-0.0493501411624719,0.114306853872093,-0.431733876760299,0.665934842767834,0.802539952228679,"AADAT"
"ENSG00000109586.12",2830.5201043394,0.148642266205309,0.096523249169759,1.53996335063158,0.123569287145244,0.280187446497759,"GALNT7"
"ENSG00000109606.13",6111.15124987053,0.0548421802053771,0.0511812821331148,1.07152806494259,0.283932058575483,0.476657539790204,"DHX15"
"ENSG00000109610.6",1916.98958355477,-0.0171990016024543,0.14064798196959,-0.122284026842084,0.902674081789813,0.948266377478612,"SOD3"
"ENSG00000109618.12",669.5707467883,-0.07056813262698,0.0640954770277707,-1.10098459203923,0.270903363149344,0.462965014914281,"SEPSECS"
"ENSG00000109625.19",12.8943619113358,0.0701474388496778,0.162001066621934,0.433006030839183,0.665010388510047,0.801871912874628,"CPZ"
"ENSG00000109654.16",4223.6193864766,-0.293404430298711,0.127448189252635,-2.30214671561249,0.0213268997010774,0.0886625935556752,"TRIM2"
"ENSG00000109667.12",229.820397614403,0.0302439422324043,0.099313743890845,0.304529273064614,0.7607246944129,0.865102454489181,"SLC2A9"
"ENSG00000109670.16",1181.33724332967,0.121403034603818,0.0841076906557269,1.44342370664711,0.148901149939914,0.315675368374271,"FBXW7"
"ENSG00000109674.4",223.77525605802,0.324702139310702,0.192831701538886,1.68386285408171,0.0922081766050466,0.232285625280858,"NEIL3"
"ENSG00000109680.11",309.456302998428,-0.0946695841306322,0.0868151916030186,-1.09047255880664,0.275505034794897,0.467972843606531,"TBC1D19"
"ENSG00000109684.15",73.3131081113895,-0.476536235216557,0.15077089366266,-3.16066465907389,0.00157409606934486,0.0150826601160928,"CLNK"
"ENSG00000109685.19",4099.37772456943,0.0970870780581062,0.0862064797758404,1.12621555027601,0.260074293002945,0.451183025217396,"NSD2"
"ENSG00000109686.19",3425.31491142181,0.0798527645282065,0.0734654227724121,1.08694351049448,0.277061775564984,0.469688766937472,"SH3D19"
"ENSG00000109689.18",1866.12633369633,0.0726084518388304,0.0653161778700371,1.11164575464448,0.266290491633039,0.457954432625778,"STIM2"
"ENSG00000109705.8",20.1866757264055,0.286327031193101,0.245545877929445,1.16608364028564,0.243580630386033,0.432350300577594,"NKX3-2"
"ENSG00000109736.15",4328.11510944372,0.0932223715185488,0.0907896102784357,1.02679559073612,0.304516726047993,0.497765589318797,"MFSD10"
"ENSG00000109738.11",327.611960035431,0.0576828141340175,0.125116672861292,0.461032193510823,0.644775508035629,0.786670174967721,"GLRB"
"ENSG00000109743.11",349.437690489623,-0.10485927459016,0.130938435550896,-0.800828833405461,0.423230744320471,0.610803293192658,"BST1"
"ENSG00000109756.9",2203.21900578541,-0.111118960082665,0.0745556776121001,-1.49041580254689,0.136114939981068,0.297881725944237,"RAPGEF2"
"ENSG00000109758.9",29.862477827344,-0.0196834673597848,0.233589376677144,-0.084265250585391,0.932845540122973,0.964629971652197,"HGFAC"
"ENSG00000109762.16",1780.14828758692,-0.116640879484723,0.111742925827926,-1.04383233766709,0.296562967346079,0.489318607981615,"SNX25"
"ENSG00000109771.15",285.642344985103,-0.475888316844499,0.15212604347867,-3.12825014022812,0.00175850453752646,0.0163581703179292,"LRP2BP"
"ENSG00000109775.11",730.667482683884,0.0415628629525705,0.0559934938176697,0.74228022076834,0.457917573088106,0.640803030906761,"UFSP2"
"ENSG00000109787.13",3598.93377429861,0.0686303673917908,0.0558067350414717,1.22978646467652,0.218777078103914,0.402817457212343,"KLF3"
"ENSG00000109790.16",1890.49262249634,0.239655044933934,0.0916710216823197,2.61429446880656,0.00894119380149472,0.0497458498050073,"KLHL5"
"ENSG00000109794.13",450.351396677215,0.0490802775527213,0.142254981057796,0.345016232034649,0.730082167752821,0.845330236175651,"FAM149A"
"ENSG00000109805.10",609.967392910135,0.348298581966466,0.154738479221576,2.25088538880962,0.0243927973977099,0.0968641941509968,"NCAPG"
"ENSG00000109814.12",6974.32376763504,0.413277967227879,0.143997749133075,2.87003074503581,0.0041043188953314,0.0292915517646877,"UGDH"
"ENSG00000109819.9",441.125969633623,-0.0383382368371751,0.210634412351518,-0.182013168737092,0.855572391367305,0.922756539758064,"PPARGC1A"
"ENSG00000109832.14",20.6727027984026,-0.11307571249441,0.215598674138576,-0.524473134847437,0.599949500598646,0.754281127474095,"DDX25"
"ENSG00000109846.9",701.694043704491,-0.0969527402901243,0.155182343524116,-0.624766568724086,0.532124275339706,0.701843062047984,"CRYAB"
"ENSG00000109854.14",2958.74123239033,0.267189693024004,0.0883404676356735,3.02454469820022,0.00249007673662463,0.0208349144992319,"HTATIP2"
"ENSG00000109861.17",16426.2082174596,0.206020479220533,0.0942609616441021,2.18563948030148,0.0288419917959601,0.10785537828405,"CTSC"
"ENSG00000109881.17",540.88369260022,0.192854330851267,0.107735917075805,1.79006533833625,0.073443408206489,0.200356554360754,"CCDC34"
"ENSG00000109906.14",1493.36160096505,-0.224441089840116,0.229799290920895,-0.97668312613452,0.328726051435491,0.522345384869352,"ZBTB16"
"ENSG00000109911.19",485.991705334561,-0.00581778110078097,0.0751472133491444,-0.0774184542778819,0.938290660450345,0.967868131759122,"ELP4"
"ENSG00000109917.11",2153.70541784225,0.153712698646404,0.0554606989515409,2.77156079083516,0.00557882542333561,0.0361142980398819,"ZPR1"
"ENSG00000109919.10",3554.36648430795,0.0953953580474287,0.0584614146485714,1.63176615928434,0.102728756793892,0.248774258069469,"MTCH2"
"ENSG00000109920.13",2801.32438099382,-0.256286922820629,0.06712862059564,-3.81784878858772,0.000134620390295138,0.00273287600859513,"FNBP4"
"ENSG00000109927.11",45.5041213055319,-0.243213926105738,0.11531158868964,-2.10918892775249,0.0349282772558417,0.122484425392747,"TECTA"
"ENSG00000109929.10",4535.27555414637,-0.0508600771563771,0.102058184102632,-0.498343935898674,0.61824164532795,0.767890035764945,"SC5D"
"ENSG00000109943.9",118.236002686927,-0.0757812379789788,0.139567407190017,-0.542972313556021,0.58714886515279,0.744201742396613,"CRTAM"
"ENSG00000109944.11",327.902339957688,-0.0290768246385168,0.117693112579772,-0.247056297528105,0.804864654989536,0.892495514866869,"JHY"
"ENSG00000109956.13",233.328078596906,-0.480172922355274,0.215485492268057,-2.22833062820747,0.0258584753572955,0.10054966363822,"B3GAT1"
"ENSG00000109971.14",48535.7562284789,0.148648599654595,0.0713832288004022,2.08240229746735,0.0373057387753367,0.12842725271919,"HSPA8"
"ENSG00000109991.9",9.50585440531326,-0.594310337294429,0.179601627865152,-3.30904760919343,0.000936139169695452,0.0105029410482779,"P2RX3"
"ENSG00000110002.16",2117.47692596525,0.0102411633977889,0.104391706204386,0.0981032284091412,0.921850323995147,0.958769261715361,"VWA5A"
"ENSG00000110011.13",1225.48817366371,0.0285017555407185,0.0688723964169917,0.413834235825817,0.678995509287637,0.811581729400205,"DNAJC4"
"ENSG00000110013.13",2235.64734026804,-0.0779789873692251,0.105698444883186,-0.737749618316567,0.460666614138982,0.643122969461954,"SIAE"
"ENSG00000110025.13",35.5126124619128,-0.28419861657928,0.113053130669675,-2.51385003578245,0.0119421202640515,0.0602681536988126,"SNX15"
"ENSG00000110031.13",1240.83699184084,-0.0165711384184881,0.0947960370353926,-0.174808345757124,0.861230230350689,0.925589748713393,"LPXN"
"ENSG00000110042.8",3383.82855626824,-0.150855893853461,0.109208374956352,-1.38135828789464,0.167168824481301,0.339424996856496,"DTX4"
"ENSG00000110046.13",2175.37548091864,-0.0866470485560374,0.0695560266646191,-1.2457159028624,0.212868713174845,0.395636580568867,"ATG2A"
"ENSG00000110047.18",4269.14114903599,0.320647445019209,0.0915115718931012,3.50390052739747,0.000458496588717533,0.0063842438009924,"EHD1"
"ENSG00000110048.12",3490.97088942525,0.0102585578282161,0.0437142407919123,0.234673132653698,0.814462442478388,0.898502206747506,"OSBP"
"ENSG00000110057.8",3453.26748299547,-0.0346779563323499,0.0920899220406749,-0.376566247032255,0.706495975267523,0.829648707438243,"UNC93B1"
"ENSG00000110060.9",562.414560104229,0.0580680030032426,0.0574257843499589,1.01118345461979,0.311928633195118,0.505994932029092,"PUS3"
"ENSG00000110063.10",1087.05412032415,0.03789732494561,0.0597928651317147,0.633810152133167,0.526204726955924,0.697628806746158,"DCPS"
"ENSG00000110066.15",2632.46077162255,-0.179424398725638,0.0499037209764595,-3.59541122815823,0.000323879558500185,0.00505528464188779,"KMT5B"
"ENSG00000110074.11",1139.56503321692,-0.04542503858243,0.0732863190239505,-0.61982971975417,0.53536989990694,0.704174702812964,"FOXRED1"
"ENSG00000110075.15",4693.98962229366,-0.0599238371041875,0.0483442038958723,-1.23952474702565,0.215151229934377,0.398410918193738,"PPP6R3"
"ENSG00000110076.19",91.6919891901399,0.0596441408390997,0.134561865643324,0.443246982003023,0.657587099655141,0.796110664269801,"NRXN2"
"ENSG00000110077.14",2665.82726437704,0.0236294579241755,0.123717655840477,0.190995034327546,0.848529483577934,0.918015536241516,"MS4A6A"
"ENSG00000110079.18",1231.95899759059,0.148817216744457,0.130507267250005,1.14029831349834,0.254162040206642,0.444633324817388,"MS4A4A"
"ENSG00000110080.20",1675.46774241548,0.205578580663542,0.104310367595669,1.97083554973568,0.0487426890093108,0.15318013452775,"ST3GAL4"
"ENSG00000110090.13",3369.79242983095,-0.0861265805646943,0.0824450014819093,-1.04465497018146,0.296182463674394,0.488860381890418,"CPT1A"
"ENSG00000110092.4",11557.1944316415,0.0816601800417707,0.111823901607982,0.730256938521464,0.46523314442191,0.646992776827011,"CCND1"
"ENSG00000110104.13",626.315438298426,0.19746164327264,0.089776546969615,2.19947915060123,0.0278438700462499,0.105343394965805,"CCDC86"
"ENSG00000110107.9",5136.51823253336,0.034579814666434,0.0690499406624173,0.500794270562714,0.616515918298633,0.766640342011667,"PRPF19"
"ENSG00000110108.10",5501.00096413202,0.0635198901322522,0.0728764629089176,0.87161049805121,0.383420901634931,0.574906867146989,"TMEM109"
"ENSG00000110148.10",4.3514890997332,-0.115586576337173,0.301420870501149,-0.383472372516859,0.701369551071378,0.825900911251703,"CCKBR"
"ENSG00000110169.11",81.7840532830256,-0.564762943817168,0.193979210477716,-2.91146119435334,0.00359742590106761,0.0267686943995757,"HPX"
"ENSG00000110171.20",555.153733277965,-0.022625877627619,0.0733895960675677,-0.308298162682187,0.757855463972025,0.863190699974086,"TRIM3"
"ENSG00000110172.12",1385.21309959869,-0.0665323713138799,0.0847229265589031,-0.785293591901877,0.432281452088014,0.61822302077178,"CHORDC1"
"ENSG00000110195.14",6758.97586133405,-0.20819936356984,0.20947900582216,-0.993891310266168,0.320275785369602,0.514074907063454,"FOLR1"
"ENSG00000110200.8",174.907008801771,0.0103470330262563,0.0745900005693652,0.138718768565151,0.889672386323944,0.941478743774294,"ANAPC15"
"ENSG00000110203.9",37.4878056822001,0.242298202969272,0.268786100098913,0.901453620109472,0.367347183021967,0.559883252350776,"FOLR3"
"ENSG00000110218.9",1185.58606954781,0.217977356901989,0.0740799159341523,2.94246226056389,0.00325613471411891,0.0250329142028589,"PANX1"
"ENSG00000110237.5",2892.80208973535,-0.166289879677249,0.0778223898640799,-2.13678711187978,0.032615310866433,0.116947931575245,"ARHGEF17"
"ENSG00000110243.12",3.18143594007676,-0.861944954557234,0.290883027320761,-2.96320126511457,0.00304457426874478,0.0238669675369249,"APOA5"
"ENSG00000110244.7",0.748522756187186,-0.277769455722083,0.718465479232383,-0.386614894871295,0.69904132933714,0.824296344039859,"APOA4"
"ENSG00000110245.12",1.58988442133982,1.00714510123252,0.515276355350962,1.95457270797249,0.0506335252532393,0.157017693391961,"APOC3"
"ENSG00000110274.16",1321.90353214787,-0.0702393731709063,0.0651777370427136,-1.07765897310727,0.281185973841872,0.473689451354423,"CEP164"
"ENSG00000110315.7",2901.91058029634,-0.0261033793232897,0.071400123094844,-0.365592917656674,0.714668860688668,0.835287065517952,"RNF141"
"ENSG00000110318.15",444.475495974886,-0.244222732789445,0.116402681463738,-2.09808511039779,0.0358976276242454,0.125066943961281,"CEP126"
"ENSG00000110321.19",45051.5165796221,-0.0426988478066736,0.0461690036239205,-0.924837974726207,0.355050194090165,0.548676481240432,"EIF4G2"
"ENSG00000110324.11",2062.82721619232,-0.0671189176375972,0.107309418084639,-0.625470893753779,0.531662045682908,0.701431523159147,"IL10RA"
"ENSG00000110328.6",1533.32170286659,-0.0238744480938333,0.11724938511777,-0.203621094215998,0.838649607680854,0.912152320777974,"GALNT18"
"ENSG00000110330.8",2719.56039176775,0.0508459061962505,0.0590464697127877,0.861116785534745,0.389173725222085,0.580214089553485,"BIRC2"
"ENSG00000110344.10",1789.68401829663,-0.0489484772904081,0.0745348235640884,-0.656719570125768,0.511361248526139,0.686300289129879,"UBE4A"
"ENSG00000110367.13",7346.4898995401,-0.0682285016069625,0.0494742430411711,-1.37907115729259,0.167872815643962,0.340542874191716,"DDX6"
"ENSG00000110375.3",26.8940981906156,0.67402528047214,0.20793558412148,3.24151002494292,0.00118898252177848,0.0124090266763545,"UPK2"
"ENSG00000110395.7",1925.2691559598,-0.0468712728709829,0.0753083549856953,-0.622391405042455,0.533684530669715,0.702872397324461,"CBL"
"ENSG00000110400.11",2544.20252611271,0.155969352735458,0.137674860129009,1.13288186811526,0.257263865313626,0.44810832088043,"NECTIN1"
"ENSG00000110422.12",5350.30432888206,-0.13311521441792,0.0778271195942397,-1.71039626176493,0.0871926218318079,0.224154384286271,"HIPK3"
"ENSG00000110427.17",107.513089062801,0.650445248755453,0.197265380077612,3.2973107014497,0.000976154511713574,0.0108366496026942,"KIAA1549L"
"ENSG00000110429.14",1830.37093112124,-0.0887354370325436,0.0570280992277225,-1.55599499604938,0.119709282271132,0.274315355555231,"FBXO3"
"ENSG00000110435.12",1359.45113446905,0.03174642383533,0.0606108221359549,0.52377484278501,0.600435152977237,0.75452130852537,"PDHX"
"ENSG00000110436.13",148.589079496808,-0.703243635283875,0.180885272515572,-3.88778824004776,0.000101161822301587,0.00222063810667057,"SLC1A2"
"ENSG00000110442.12",1703.13858637256,0.0760120256328539,0.0606300189986887,1.25370281732054,0.209950043540155,0.392204399033913,"COMMD9"
"ENSG00000110446.11",2307.73501209746,0.064430859139723,0.118469846996433,0.543858718258183,0.586538698553429,0.743796484000126,"SLC15A3"
"ENSG00000110448.11",493.102634140851,-0.356948223415229,0.122029973359258,-2.92508646514548,0.003443605267171,0.0260385987190379,"CD5"
"ENSG00000110455.14",710.990461138747,-0.287494429183564,0.100278635056994,-2.86695594749734,0.00414440696569695,0.0294765522557036,"ACCS"
"ENSG00000110484.7",0.444900963418955,-0.479419835260143,0.704707620185883,-0.680310275534817,0.496308019566824,0.673403191839723,"SCGB2A2"
"ENSG00000110492.15",13039.5031460307,0.204558538765254,0.15667318302788,1.30563849416944,0.191675523199649,0.37075967208355,"MDK"
"ENSG00000110497.14",1841.38445700292,0.0193250202741249,0.0466272287787182,0.414457834623559,0.678538840956974,0.81122992934588,"AMBRA1"
"ENSG00000110514.19",2476.29988239874,-0.104598777675713,0.056949592549561,-1.83669053619101,0.0662555931588232,0.187360883530198,"MADD"
