id	filename	md5	size	state
d88c062b-3c19-46e9-92b8-b80f6c3eef56	d88c062b-3c19-46e9-92b8-b80f6c3eef56/9a0910ce-634b-47b6-a63c-caaf219e0b55.rna_seq.augmented_star_gene_counts.tsv	1100a2729e7a82b2a5ac0c82da206ff0	4252336	validated
db5e9553-ca85-4dcd-9229-2ac1ba208d52	db5e9553-ca85-4dcd-9229-2ac1ba208d52/57ae0185-984b-40a7-8d95-1a6a2cc0b03a.rna_seq.augmented_star_gene_counts.tsv	332a271e217e8309eb33d5f6a7774f29	4278768	validated
db61f20e-e44a-4992-a9f6-b54fc2dedfb6	db61f20e-e44a-4992-a9f6-b54fc2dedfb6/e789fc5c-1218-4f07-ba95-b54d8fb93e7b.rna_seq.augmented_star_gene_counts.tsv	f3b18a5a98c462c45eddbf72e1fad7d5	4213405	validated
dcff773b-20f4-4c90-9a3f-78ef2e0f484e	dcff773b-20f4-4c90-9a3f-78ef2e0f484e/3041806b-5855-4930-aeb8-a30472658d54.rna_seq.augmented_star_gene_counts.tsv	26c47e66aad388095d9f79563830c366	4236778	validated
de18a680-86a5-4319-a332-42227d490aa5	de18a680-86a5-4319-a332-42227d490aa5/61807b4d-bbab-4ea8-a904-35c562ec6c29.rna_seq.augmented_star_gene_counts.tsv	876fc21be1ad60c90aaf7d515972a3c2	4234851	validated
deddc259-f962-468a-bfcf-60da1e695833	deddc259-f962-468a-bfcf-60da1e695833/d34f0d3c-a058-4569-a8c8-380ada182e76.rna_seq.augmented_star_gene_counts.tsv	6af5bf4748e870fd24ec95a64192037d	4248771	validated
dfc3bc40-b667-4f75-a932-4074c0b0c408	dfc3bc40-b667-4f75-a932-4074c0b0c408/484f0a13-a636-484b-9880-5066955dee6e.rna_seq.augmented_star_gene_counts.tsv	e493bfaf02ca6ab9c2322feb873d9156	4221024	validated
e173308d-ac80-4c15-9b0e-e5cb09321a56	e173308d-ac80-4c15-9b0e-e5cb09321a56/b99ff949-1922-4948-8d02-2ef2aa3dfb3b.rna_seq.augmented_star_gene_counts.tsv	125698e68f5d06c70df63593977e5607	4235077	validated
e17426a8-cf69-4ed4-b54e-cc33cbadf095	e17426a8-cf69-4ed4-b54e-cc33cbadf095/ef304a3b-e32b-450e-8c40-4173aa0a0366.rna_seq.augmented_star_gene_counts.tsv	011ef4fcca6b7ad8d761a1777999dfe5	4215388	validated
e1a4e922-876b-45d1-8fb6-5d39dbf6ff60	e1a4e922-876b-45d1-8fb6-5d39dbf6ff60/3dbeacde-e4f1-443a-b34e-28c44acce88c.rna_seq.augmented_star_gene_counts.tsv	e069caf93d5dde80a1a6c3419e4c93fa	4221708	validated
e21fc8e8-1f42-4c08-a54b-0bcc0f70d816	e21fc8e8-1f42-4c08-a54b-0bcc0f70d816/6338619f-470c-4ae1-8b45-959b5f9ad3da.rna_seq.augmented_star_gene_counts.tsv	14d91e8b8bd104b77a2a07bd8268f2c5	4224395	validated
e585878b-98af-4e3f-b03c-6b5a4e7a202c	e585878b-98af-4e3f-b03c-6b5a4e7a202c/45310b76-8ea1-4d13-9d9f-1f1d874e0285.rna_seq.augmented_star_gene_counts.tsv	09a0a192d9a96a3b004cb9d1c05aefb9	4261858	validated
e6543906-a4e3-447c-8040-310979304204	e6543906-a4e3-447c-8040-310979304204/2aef96ea-5379-4066-8df1-66218ab77425.rna_seq.augmented_star_gene_counts.tsv	c5a6fc54454e07b4b6cf4cc57fdd19c2	4251753	validated
e6629c88-a050-41ed-afe7-e74255f4d3b1	e6629c88-a050-41ed-afe7-e74255f4d3b1/894424ab-29c3-4f41-88e7-f59d0df10c28.rna_seq.augmented_star_gene_counts.tsv	d6104d2dbbc02f7b9cd071183062420a	4229514	validated
e8da0b02-8b75-4a85-b91a-6f8d1582a95c	e8da0b02-8b75-4a85-b91a-6f8d1582a95c/af649713-fb41-496a-a94b-3691d202c1c8.rna_seq.augmented_star_gene_counts.tsv	8c8ac3b98a35074a79bf21232c5d57b4	4218734	validated
e98c7df6-1a65-41a0-9182-c752c89eafc7	e98c7df6-1a65-41a0-9182-c752c89eafc7/01ebdef8-920f-4b71-8b44-512598962d6b.rna_seq.augmented_star_gene_counts.tsv	ce69c10f5a07fcfa46a19656605b17e4	4252280	validated
eac45bfd-6795-47a4-8d6b-5a7c8bc76cd1	eac45bfd-6795-47a4-8d6b-5a7c8bc76cd1/a3069465-cb5b-43ef-aad9-73af4534b795.rna_seq.augmented_star_gene_counts.tsv	21ae68bb070b35994feb3a04b3b58747	4223174	validated
ed3bcbbc-0f04-415f-a083-e34cefa9e310	ed3bcbbc-0f04-415f-a083-e34cefa9e310/828b6221-7b05-4e5f-aee0-0234f06fb81e.rna_seq.augmented_star_gene_counts.tsv	0dfc9ad71e9fbd6ce50ec0c37da15770	4230231	validated
f19a1a66-ddc9-4567-80db-d009bb455b25	f19a1a66-ddc9-4567-80db-d009bb455b25/aa305f5b-4c1d-4bc7-81d5-b2b999b327af.rna_seq.augmented_star_gene_counts.tsv	e0a0a3d05dc990239425b5fe3b6785f1	4236361	validated
f700b996-2ccf-4f59-9249-da7f087054ba	f700b996-2ccf-4f59-9249-da7f087054ba/8885b4e5-f8e7-4198-b7ce-bc5c754f504d.rna_seq.augmented_star_gene_counts.tsv	da8693731d4ddbd18542f3fe834f75a9	4248467	validated
fb60fc57-836c-42e1-bc96-042b82d1a878	fb60fc57-836c-42e1-bc96-042b82d1a878/21eea21d-7db3-4f85-a9e4-72cbb562b5ed.rna_seq.augmented_star_gene_counts.tsv	39731a67ca0d8a74c19679a2772f008d	4244228	validated
fc757476-1d31-470b-b648-79608b201bdc	fc757476-1d31-470b-b648-79608b201bdc/156a175b-b419-4089-8541-7318e3dee78a.rna_seq.augmented_star_gene_counts.tsv	fd4dab831f28f3a89edfa334c3a89fd9	4233530	validated
fd52d8a9-e044-4f17-861a-9780752b20ee	fd52d8a9-e044-4f17-861a-9780752b20ee/1084d48c-88e8-4d67-9049-d0e4cd7f9535.rna_seq.augmented_star_gene_counts.tsv	be9025f55d1bd23e3ac1aa39b5066e11	4240394	validated
