MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
10.866808,-0.095182456,10.866808,0.095182456,0.8129811,242.278,228.166,242.10553,92.0,0.0,0.22074744,-0.45737922,0.45737922,0.22074744,1.0,1.5,2.0,16.480541,10.257576,1.9859686,-2.0688686,2.2313461,-2.0462873,5.8813195,-0.1137363,2.0566988,532.7254,12.957819,10.012649,10.012649,8.63103,5.5437818,5.5437818,3.8766613,3.8766613,2.2904868,2.2904868,1.4815255,1.4815255,-2.49,12610.357,11.97988,5.2266946,3.248995,105.3832,15.787319,11.499023,0.0,5.90718,0.0,0.0,4.794537,0.0,0.0,0.0,0.0,48.530937,18.29851,0.0,9.5314,17.281952,0.0,0.0,0.0,6.923737,11.050456,48.530937,0.0,11.499023,15.787319,11.374773,11.499023,0.0,5.90718,4.794537,0.0,6.923737,48.530937,0.0,0.0,0.0,64.35,0.0,4.794537,0.0,5.90718,11.436898,11.436898,6.923737,48.530937,0.0,5.3167887,10.4705305,5.625054,0.0,10.866808,2.692303,7.0308075,1.3264384,14.320907,0.0,1.4710165,0.0,0.071428575,18.0,3.0,4.0,0.0,0.0,0.0,2.0,0.0,2.0,3.0,2.0,4.0,3.0,0.0,0.0,0.0,2.0,3.0195,71.6741,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.099815,0.9375,5.099815,0.9375,0.41530263,108.144,100.08,108.06875,42.0,0.0,0.048456673,-0.32415116,0.32415116,0.048456673,1.125,1.75,2.125,15.206657,10.320667,1.7780312,-1.9358015,1.9998479,-2.0511851,5.400499,1.352909,2.8320858,147.87453,5.819991,4.464102,4.464102,3.9318516,2.4493587,2.4493587,1.510363,1.510363,0.94045573,0.94045573,0.5343779,0.5343779,-1.02,91.36758,5.1232667,2.3289175,0.9782341,48.29129,5.4257913,0.0,0.0,0.0,0.0,0.0,5.8426704,0.0,0.0,0.0,18.1991,12.132734,5.6873865,0.0,0.0,5.6873865,0.0,0.0,5.8426704,0.0,5.4257913,30.331835,0.0,0.0,11.268461,5.6873865,0.0,0.0,0.0,0.0,0.0,0.0,30.331835,0.0,0.0,0.0,38.05,0.0,0.0,0.0,0.0,0.0,5.6873865,0.0,0.0,30.331835,5.4257913,5.8426704,0.0,0.0,0.0,0.0,3.4644444,5.099815,9.602407,0.0,0.0,0.0,0.0,8.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.9722,34.2521,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.327963,0.1700926,12.327963,0.1700926,0.65006256,208.26,196.164,208.08882,78.0,0.0,0.1930754,-0.28859353,0.28859353,0.1930754,0.6875,1.125,1.625,16.13837,9.991162,2.1906238,-2.033144,2.2334409,-2.0292509,6.1078024,0.10335497,2.2203252,505.36633,10.957819,8.941264,8.941264,7.860173,5.5659313,5.5659313,4.1434183,4.1434183,3.1876557,3.1876557,2.334068,2.334068,-1.89,8684.378,9.344183,3.5999055,1.3634961,94.73901,0.0,0.0,5.783245,0.0,0.0,0.0,4.794537,0.0,0.0,0.0,48.530937,23.968546,11.126903,0.0,4.794537,5.783245,0.0,0.0,0.0,12.841643,0.0,70.784744,0.0,0.0,0.0,0.0,0.0,0.0,5.783245,12.841643,0.0,27.048344,48.530937,0.0,0.0,0.0,17.07,0.0,4.794537,0.0,5.783245,0.0,23.968546,11.126903,0.0,36.3982,12.132734,0.0,0.0,0.0,12.327963,0.0,4.076204,0.1700926,15.844537,1.9145371,0.0,0.0,0.13333334,16.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0162,63.7245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.3541665,0.0,5.3541665,0.0,0.4494698,73.139,62.051,73.08915,32.0,0.0,0.006857357,-0.3258161,0.3258161,0.006857357,1.2,1.2,1.2,14.6651125,10.1459875,1.9504517,-2.0587223,1.8758713,-2.258027,4.5956793,0.5799441,3.0237157,19.119415,4.5,4.07735,4.07735,2.0,1.7886752,1.7886752,2.3660254,2.3660254,0.0,0.0,0.0,0.0,-0.04,3.6096404,4.96,0.976756,9507.96,33.17397,5.7336674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.771212,5.538925,0.0,0.0,0.0,0.0,0.0,5.7336674,26.310137,0.0,0.0,0.0,0.0,5.7336674,0.0,0.0,0.0,5.538925,0.0,0.0,20.771212,0.0,0.0,0.0,0.0,26.02,0.0,0.0,0.0,5.538925,0.0,0.0,0.0,0.0,20.771212,0.0,5.7336674,0.0,0.0,0.0,0.0,5.3541665,0.0,0.0,0.0,5.8958335,0.0,1.0,5.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7436,23.9404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.923611,-0.5787037,9.923611,0.5787037,0.3063122,98.057,96.041,98.0004,36.0,0.0,0.33839145,-0.38657528,0.38657528,0.33839145,1.1428572,1.5714285,1.7142857,16.581154,10.565899,2.0978591,-1.7956867,1.9206842,-1.9626092,6.0443234,-0.14963806,2.7595437,129.0139,5.276021,3.3794453,3.3794453,3.2876937,1.7271802,1.7271802,1.0734665,1.0734665,0.5566833,0.5566833,0.30326772,0.30326772,-1.12,46.670483,4.050068,1.1831256,0.651857,39.575233,4.736863,0.0,0.0,0.0,0.0,11.938611,0.0,9.589074,0.0,0.0,0.0,0.0,12.1520405,0.0,14.325937,11.938611,0.0,0.0,0.0,0.0,0.0,12.1520405,0.0,0.0,0.0,0.0,0.0,0.0,11.938611,14.325937,0.0,0.0,12.1520405,0.0,0.0,0.0,43.37,11.938611,9.589074,0.0,0.0,0.0,12.1520405,0.0,0.0,0.0,4.736863,0.0,3.9722223,0.0,19.847221,0.0,0.0,-1.1574074,0.0,2.1712964,0.0,0.0,0.0,7.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,-0.374,20.239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.5673532,0.9637788,5.5673532,0.9637788,0.3343848,242.277,232.197,242.07317,88.0,0.0,0.13459237,-0.46430585,0.46430585,0.13459237,0.6315789,1.4210526,2.3157895,16.329472,9.927741,2.1096087,-2.1030085,2.3789508,-1.8319278,6.2782354,0.61618173,2.268527,1036.9637,12.396976,10.181751,10.181751,9.415816,6.4545693,6.4545693,5.065015,5.065015,4.0808806,4.0808806,3.2503083,3.2503083,-2.54,78500.04,9.398046,3.0679555,1.057694,108.93141,4.417151,5.58302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.46457,44.45008,5.3862243,6.263163,4.417151,43.28659,0.0,0.0,0.0,0.0,0.0,60.860466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.27762,0.0,43.28659,0.0,13.14,0.0,0.0,0.0,0.0,0.0,5.58302,37.70357,6.263163,0.0,54.597305,4.417151,5.5673532,0.0,0.0,9.055595,0.9637788,0.0,19.477167,1.7694387,0.0,0.0,0.0,19.0,0.0,1.0,0.0,0.0,0.0,4.0,1.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,5.3302,79.918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.2807407,1.1064814,4.2807407,1.1064814,0.5519055,143.189,134.117,143.0735,54.0,0.0,0.0730565,-0.255986,0.255986,0.0730565,1.0909091,1.9090909,2.7272727,14.644117,10.130432,1.9316534,-1.9725827,2.1321354,-1.7966464,5.8058248,1.3669178,2.9131613,374.0345,7.6817985,6.4113154,6.4113154,5.37701,3.6811645,3.6811645,2.650032,2.650032,1.8344522,1.8344522,1.2567711,1.2567711,-1.37,505.76373,6.347188,2.3473141,0.98445815,65.697655,0.0,0.0,0.0,0.0,0.0,0.0,4.9839787,0.0,0.0,0.0,24.265469,18.553556,11.583068,5.5167007,0.0,10.902925,0.0,4.9839787,0.0,6.923737,0.0,42.09213,0.0,0.0,0.0,0.0,0.0,0.0,4.9839787,0.0,6.923737,5.5634513,36.52868,0.0,10.902925,0.0,12.89,0.0,0.0,0.0,0.0,0.0,5.5167007,10.949676,0.0,12.26321,36.173183,0.0,0.0,0.0,4.2807407,1.2152778,2.345463,0.0,10.251111,1.8287038,2.0787036,0.0,0.1,11.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.54322,46.48,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.369991,-0.3759454,12.369991,0.3759454,0.34330836,390.564,352.26,390.277,158.0,0.0,0.33765393,-0.46180153,0.46180153,0.33765393,0.78571427,1.2142857,1.5714285,16.537354,10.003279,2.1579075,-2.1535044,2.1628373,-2.158397,5.94801,0.042573947,2.590822,534.47284,20.777811,18.168163,18.168163,13.548774,10.993131,10.993131,7.6107326,7.6107326,5.320788,5.320788,3.1230972,3.1230972,-1.84,1325231.5,24.198227,14.199479,8.89933,170.55049,9.473726,0.0,0.0,0.0,0.0,11.938611,0.0,9.589074,0.0,0.0,72.28625,42.876556,0.0,24.340668,19.0628,11.938611,0.0,0.0,11.835813,79.06152,13.213764,35.392372,0.0,0.0,0.0,0.0,0.0,0.0,25.152374,9.473726,11.835813,99.7775,24.265469,0.0,0.0,0.0,52.6,0.0,9.589074,0.0,11.938611,36.17648,51.366573,0.0,24.265469,0.0,27.694948,9.473726,10.963487,0.0,24.739983,0.0,0.80151683,0.03726836,6.643874,8.721971,9.425235,0.0,0.6666667,28.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,0.0,4.0,14.0,0.0,0.0,0.0,1.0,6.433,113.619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.303056,0.016111111,5.303056,0.016111111,0.5733636,136.15,128.086,136.05243,52.0,0.0,0.22339268,-0.46242002,0.46242002,0.22339268,1.3,2.0,2.6,16.760326,10.338722,2.236168,-1.9833238,2.1669137,-1.9599618,5.2075853,0.17906071,2.0335562,203.7574,6.811555,5.4877048,5.4877048,4.9494896,3.2831357,3.2831357,2.1937954,2.1937954,1.3134832,1.3134832,0.75816834,0.75816834,-1.02,570.412,5.7414427,2.3076203,1.2771546,59.382545,9.473726,12.356394,0.0,6.2900267,0.0,0.0,0.0,0.0,0.0,0.0,18.1991,12.132734,0.0,0.0,9.473726,0.0,0.0,0.0,0.0,6.2900267,6.606882,30.331835,0.0,5.7495117,4.736863,0.0,5.7495117,0.0,12.896909,4.736863,0.0,0.0,30.331835,0.0,0.0,0.0,21.76,0.0,0.0,0.0,6.2900267,0.0,12.356394,0.0,0.0,30.331835,0.0,9.473726,10.193252,0.0,0.0,0.0,0.0,0.8796296,9.679962,0.016111111,0.7310459,0.0,0.25,10.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,2.0,2.0,0.0,1.0,1.0,2.0,1.4217,36.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.459468,-0.13608797,9.459468,0.13608797,0.5808371,166.22,152.108,166.09938,66.0,0.0,0.11907008,-0.50795126,0.50795126,0.11907008,1.0833334,1.6666666,2.0833333,16.26083,9.8611765,2.1743703,-2.1966171,2.3218873,-2.103556,5.4192066,0.4349951,3.231425,284.3803,9.353372,7.626478,7.626478,5.4097023,3.9352474,3.9352474,3.951452,3.951452,1.7881497,1.7881497,1.1247488,1.1247488,-1.18,341.53583,8.912421,2.7002046,1.6985044,72.47964,10.213055,11.499023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.771212,23.614092,5.5634513,0.0,10.213055,0.0,0.0,0.0,0.0,26.186203,0.0,23.762552,0.0,11.499023,0.0,0.0,11.499023,0.0,10.213055,5.4149904,0.0,26.334663,18.1991,0.0,0.0,0.0,40.46,0.0,10.213055,0.0,16.914015,0.0,5.5634513,12.132734,6.066367,20.771212,0.0,0.0,0.0,0.0,0.0,18.649189,0.63011575,0.42872685,4.57919,0.0,5.9627776,0.0,0.4,12.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,2.3953,48.4716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.911085,0.13280088,10.911085,0.13280088,0.82393426,342.415,318.223,342.16998,132.0,0.0,0.16571319,-0.5042475,0.5042475,0.16571319,1.0,1.72,2.4,16.47728,9.752786,2.427686,-2.4563894,2.5412452,-2.4921947,5.8395443,-0.9227037,2.0783231,872.73035,17.930357,15.088859,15.088859,11.868541,8.526894,8.526894,7.5286064,7.5286064,5.8324356,5.8324356,4.379545,4.379545,-2.4,482018.25,16.089258,5.2966533,2.1867769,147.18173,24.169811,6.041841,22.998047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.889454,23.968546,34.859695,24.169811,0.0,0.0,0.0,0.0,18.883484,34.859695,34.889454,0.0,34.12495,9.473726,0.0,22.998047,0.0,49.555782,12.841643,0.0,22.732195,18.1991,0.0,11.126903,0.0,58.92,0.0,10.213055,0.0,17.540865,11.499023,40.559784,18.2367,13.176165,12.132734,14.095344,9.473726,11.577655,0.0,0.0,21.136002,5.2113314,1.2153659,5.813154,1.7764698,1.0302643,7.573092,0.4,25.0,2.0,5.0,1.0,1.0,2.0,2.0,0.0,2.0,4.0,2.0,5.0,2.0,0.0,0.0,0.0,4.0,3.0117,95.436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.935414,-0.81230885,8.935414,0.10706058,0.4891662,224.3,204.14,224.14125,90.0,0.0,0.11544195,-0.49840635,0.49840635,0.11544195,1.0625,1.6875,2.3125,16.4827,10.344418,1.9779036,-2.0400116,1.8702825,-2.1712308,5.14086,0.038437285,3.5512352,251.90332,12.062632,9.620149,9.620149,7.8080606,5.363989,5.363989,3.1044648,3.1044648,1.601494,1.601494,0.7915015,0.7915015,-1.32,3354.7454,14.68,11.753099,10.758864,97.06216,14.949918,12.710849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.379856,12.496841,0.0,12.868962,14.949918,0.0,0.0,0.0,0.0,19.448524,13.213764,48.79422,0.0,0.0,0.0,0.0,0.0,0.0,29.530785,4.736863,0.0,13.344559,48.79422,0.0,0.0,0.0,49.69,6.103966,0.0,0.0,13.213764,0.0,6.4208217,6.2620807,6.0760202,30.3801,12.999758,14.949918,4.951539,0.0,0.0,17.43005,0.0,0.0,0.0,15.041865,1.9098788,0.0,0.3846154,16.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,3.0,8.0,0.0,0.0,0.0,0.0,1.9485,65.8956,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.340023,0.4642158,10.340023,0.4642158,0.6516938,183.21,174.138,183.06842,68.0,0.0,0.10811746,-0.14479947,0.14479947,0.10811746,0.78571427,1.5,2.2142856,16.250813,10.05778,1.9697891,-1.9984345,2.2275586,-1.7470737,5.6625233,1.4909618,2.4686136,437.08453,9.803119,7.5516143,7.5516143,6.898178,4.3882318,4.3882318,3.0076408,3.0076408,2.058686,2.058686,1.3728589,1.3728589,-1.96,2560.898,8.629973,3.8326337,1.689069,82.18323,0.0,5.6873865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9070654,42.46457,28.43652,0.0,0.0,0.0,5.6873865,0.0,0.0,5.176882,0.0,0.0,59.504368,0.0,11.126903,0.0,5.6873865,0.0,0.0,0.0,0.0,4.9070654,0.0,59.774185,0.0,11.126903,0.0,29.43,0.0,4.9070654,0.0,0.0,5.6873865,11.126903,0.0,12.132734,42.46457,5.176882,0.0,0.0,0.0,10.340023,2.9067192,2.575975,0.0,17.177282,0.0,0.0,0.0,0.0,14.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,3.7515,57.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
